%        w            U11            U12            U13            U21            U22            U23            U31            U32            U33
      3040      2.289e-10              0     4.0823e-11              0     2.4495e-10              0    -2.1667e-10              0     1.1209e-10
      3041     2.3699e-10              0     4.7584e-11              0     2.1416e-10              0    -2.2521e-10              0     1.0381e-10
      3042     2.4349e-10              0     5.3911e-11              0     1.8158e-10              0     -2.313e-10              0      9.503e-11
      3043     2.4836e-10              0     5.9744e-11              0     1.4756e-10              0    -2.3489e-10              0     8.5844e-11
      3044     2.5154e-10              0      6.503e-11              0     1.1247e-10              0    -2.3595e-10              0     7.6357e-11
      3045     2.5299e-10              0     6.9725e-11              0     7.6675e-11              0    -2.3446e-10              0     6.6667e-11
      3046     2.5271e-10              0     7.3789e-11              0     4.0542e-11              0    -2.3044e-10              0     5.6869e-11
      3047     2.5068e-10              0      7.719e-11              0     4.4439e-12              0    -2.2395e-10              0     4.7054e-11
      3048     2.4692e-10              0     7.9904e-11              0    -3.1254e-11              0    -2.1504e-10              0      3.731e-11
      3049     2.4145e-10              0     8.1915e-11              0    -6.6194e-11              0    -2.0382e-10              0     2.7717e-11
      3050     2.3431e-10              0     8.3215e-11              0    -1.0003e-10              0    -1.9041e-10              0     1.8351e-11
      3051     2.2554e-10              0     8.3803e-11              0    -1.3244e-10              0    -1.7494e-10              0     9.2804e-12
      3052     2.1522e-10              0     8.3684e-11              0     -1.631e-10              0    -1.5759e-10              0     5.6706e-13
      3053     2.0342e-10              0     8.2875e-11              0    -1.9174e-10              0    -1.3852e-10              0    -7.7349e-12
      3054     1.9023e-10              0     8.1395e-11              0    -2.1808e-10              0    -1.1795e-10              0    -1.5579e-11
      3055     1.7575e-10              0     7.9272e-11              0    -2.4189e-10              0    -9.6093e-11              0    -2.2926e-11
      3056     1.6009e-10              0     7.6542e-11              0    -2.6295e-10              0    -7.3171e-11              0    -2.9744e-11
      3057     1.4336e-10              0     7.3244e-11              0     -2.811e-10              0    -4.9428e-11              0    -3.6011e-11
      3058      1.257e-10              0     6.9423e-11              0    -2.9619e-10              0    -2.5113e-11              0    -4.1708e-11
      3059     1.0724e-10              0     6.5128e-11              0     -3.081e-10              0    -4.7955e-13              0    -4.6828e-11
      3060      8.811e-11              0     6.0414e-11              0    -3.1675e-10              0     2.4213e-11              0    -5.1368e-11
      3061     6.8459e-11              0     5.5337e-11              0    -3.2211e-10              0     4.8706e-11              0     -5.533e-11
      3062     4.8433e-11              0     4.9957e-11              0    -3.2416e-10              0     7.2744e-11              0    -5.8725e-11
      3063     2.8178e-11              0     4.4333e-11              0    -3.2293e-10              0     9.6072e-11              0    -6.1567e-11
      3064     7.8425e-12              0     3.8527e-11              0    -3.1847e-10              0     1.1845e-10              0    -6.3875e-11
      3065    -1.2427e-11              0     3.2602e-11              0    -3.1088e-10              0     1.3963e-10              0    -6.5672e-11
      3066    -3.2487e-11              0     2.6619e-11              0    -3.0028e-10              0     1.5941e-10              0    -6.6985e-11
      3067    -5.2194e-11              0     2.0636e-11              0    -2.8682e-10              0     1.7756e-10              0    -6.7843e-11
      3068    -7.1413e-11              0     1.4712e-11              0    -2.7067e-10              0      1.939e-10              0    -6.8276e-11
      3069    -9.0012e-11              0     8.9023e-12              0    -2.5204e-10              0     2.0825e-10              0    -6.8317e-11
      3070    -1.0787e-10              0     3.2576e-12              0    -2.3116e-10              0     2.2045e-10              0    -6.7998e-11
      3071    -1.2486e-10              0    -2.1741e-12              0    -2.0827e-10              0     2.3039e-10              0    -6.7353e-11
      3072    -1.4089e-10              0    -7.3496e-12              0    -1.8363e-10              0     2.3794e-10              0    -6.6413e-11
      3073    -1.5585e-10              0    -1.2231e-11              0    -1.5752e-10              0     2.4302e-10              0    -6.5211e-11
      3074    -1.6966e-10              0    -1.6784e-11              0    -1.3022e-10              0     2.4558e-10              0    -6.3774e-11
      3075    -1.8223e-10              0    -2.0982e-11              0    -1.0204e-10              0     2.4558e-10              0    -6.2131e-11
      3076    -1.9351e-10              0    -2.4803e-11              0    -7.3276e-11              0     2.4301e-10              0    -6.0308e-11
      3077    -2.0343e-10              0    -2.8231e-11              0    -4.4221e-11              0      2.379e-10              0    -5.8325e-11
      3078    -2.1197e-10              0    -3.1257e-11              0    -1.5181e-11              0     2.3028e-10              0    -5.6204e-11
      3079    -2.1907e-10              0    -3.3875e-11              0     1.3549e-11              0     2.2022e-10              0    -5.3961e-11
      3080    -2.2474e-10              0    -3.6089e-11              0     4.1684e-11              0     2.0783e-10              0     -5.161e-11
      3081    -2.2895e-10              0    -3.7906e-11              0     6.8945e-11              0     1.9322e-10              0     -4.916e-11
      3082    -2.3173e-10              0    -3.9337e-11              0      9.507e-11              0     1.7653e-10              0    -4.6621e-11
      3083    -2.3307e-10              0    -4.0403e-11              0     1.1981e-10              0     1.5793e-10              0    -4.3995e-11
      3084    -2.3303e-10              0    -4.1124e-11              0     1.4294e-10              0     1.3759e-10              0    -4.1287e-11
      3085    -2.3162e-10              0    -4.1529e-11              0     1.6425e-10              0     1.1573e-10              0    -3.8495e-11
      3086     -2.289e-10              0    -4.1647e-11              0     1.8355e-10              0     9.2542e-11              0    -3.5618e-11
      3087    -2.2494e-10              0    -4.1513e-11              0     2.0069e-10              0      6.827e-11              0    -3.2651e-11
      3088    -2.1979e-10              0    -4.1163e-11              0     2.1552e-10              0      4.315e-11              0     -2.959e-11
      3089    -2.1353e-10              0    -4.0635e-11              0     2.2793e-10              0     1.7432e-11              0     -2.643e-11
      3090    -2.0625e-10              0    -3.9969e-11              0     2.3784e-10              0    -8.6302e-12              0    -2.3163e-11
